DecisionTreeRegressor
0.5887711032587358
0.4577345897133883
0.6331074445099194
0.7200549990178747
0.5156157925751326
0.6370064820271066
0.5838391278727165
0.550535258298959
0.5528383421724612
0.6481830681594972
0.697860227718885
0.805035335689046
0.6239933215478295
0.788351993714398
0.68516990768022
0.564402867805932
0.42747004517776466
0.47589864466705945
0.5910675702219603
0.7580043213514044
0.8419611307420495
0.5707891637220259
0.7207032017285405
0.6165046159890003
0.6048909840895699
0.6365645256334709
0.8273914751522295
0.5637006482027106
0.7314869377332549
0.6536240424278137
