DecisionTreeRegressor
0.19101798380076
0.19879189906508213
0.22551058899111212
0.13803187452082802
0.11287393861790665
0.1386491619031333
0.13757815598484208
0.13177089216500565
0.251814817349156
0.15361793836008947
0.1405504691852075
0.16240177417866372
0.26172623972442294
0.12454942920594006
0.16591698851052045
0.14791504048324763
0.15655270861648038
0.15681948861054967
0.14234385401420274
0.12995968557443852
0.19087954912497063
0.1796652733410001
0.16224880985550022
0.1020793650793651
0.20406612449243258
0.14424596013643984
0.14699812420299344
0.17459650089090498
0.10882120242886961
0.3172842088870432
