DecisionTreeRegressor
0.9539136927330871
0.9487651506124157
0.9658246260045965
0.9580906418470735
0.9644729699917636
0.9527163117107001
0.9732456111858039
0.9375302937110698
0.9591629549900768
0.948349253165949
0.9588524007406509
0.9505515249579812
0.9664432404342419
0.951257029381513
0.9498569590659746
0.955677717162097
0.9644761543781619
0.924334559686444
0.9692805874603241
0.967848018325182
0.9591799721789316
0.9542139861092626
0.9586028824260228
0.9740700760513312
0.9635983483473123
0.9588119115307515
0.946333145587126
0.9395704546436415
0.941504794377999
0.9446746233768905
