Unit weight [kN/m3],Effective cohesion [kPa],Effective friction angle [°],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18.0000000000,20.0000000000,15.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.0780000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,2.0620000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,2.7110000000,8.0000000000,15.3960000000,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.8040000000,12.0000000000,15.3960000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.6330000000,12.0000000000,15.3960000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.4600000000,12.0000000000,15.3960000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.4110000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.9480000000,6.0000000000,15.3960000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.2770000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.7590000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.6510000000,16.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.0760000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,2.0550000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,2.6950000000,8.0000000000,15.3960000000,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.7960000000,12.0000000000,15.3960000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.6270000000,12.0000000000,15.3960000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.4560000000,12.0000000000,15.3960000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000010000,2.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.4070000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.2580000000,8.0000000000,23.0940107676,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.5200000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.7310000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.9410000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,2.1510000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.6600000000,16.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.1730000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,2.3880000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,3.2300000000,8.0000000000,23.0940107676,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,2.0700000000,12.0000000000,23.0940107676,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.8640000000,12.0000000000,23.0940107676,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.6370000000,12.0000000000,23.0940107676,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.5680000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.2580000000,8.0000000000,23.0940107676,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.5200000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.7310000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.9410000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,2.1510000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.6600000000,16.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.1730000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,2.3880000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,3.2300000000,8.0000000000,23.0940107676,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,2.0700000000,12.0000000000,23.0940107676,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.8640000000,12.0000000000,23.0940107676,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.6370000000,12.0000000000,23.0940107676,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.5680000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.2580000000,8.0000000000,23.0940107676,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.5200000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.7310000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.9410000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,2.1510000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,0.6600000000,16.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.1730000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,35.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,2.3880000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,3.2300000000,8.0000000000,23.0940107676,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,2.0700000000,12.0000000000,23.0940107676,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.8640000000,12.0000000000,23.0940107676,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.6370000000,12.0000000000,23.0940107676,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,23.0940107676,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.5680000000,12.0000000000,23.0940107676,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.0730000000,8.0000000000,15.3960000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.3130000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.5220000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.7310000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.9400000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,0.6100000000,16.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.0520000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,2.7860000000,8.0000000000,15.3960000000,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.7460000000,12.0000000000,15.3960000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.4610000000,12.0000000000,15.3960000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,30.0000000000,315.9000000000,100.0000000000,1.4150000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.0730000000,8.0000000000,15.3960000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.3130000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.5220000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,30.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.7310000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,40.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.9400000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,5.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,0.6100000000,16.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,15.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.0520000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,20.0000000000,45.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,2.7860000000,8.0000000000,15.3960000000,0.0000000000
12.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.7460000000,12.0000000000,15.3960000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.4610000000,12.0000000000,15.3960000000,0.0000000000
24.0000000000,20.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,200.0000000000,480.5000000000,100.0000000000,1.4150000000,12.0000000000,15.3960000000,0.0000000000
18.0000000000,0.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.0730000000,8.0000000000,15.3960000000,0.0000000000
18.0000000000,10.0000000000,25.0000000000,0.0000000100,3.0000000000,30.0000000000,40.0000000000,200.0000000000,23.0940107676,70.0000000000,46.9059892324,23.0940107676,0.0000000000,46.9059892324,46.9059892324,15.3960000000,0.0000000000,500.0000000000,586.0000000000,100.0000000000,1.3130000000,12.0000000000,15.3960000000,0.0000000000
